0.0,0.003989356314631473,0.00797831371690172,0.011966473414112251,0.01595343685283024,0.01993880583837181,0.023922182654106054,0.02790317018052019,0.031881372013986324,0.03585639258517093
0.039827837277027676,0.04379531254231534,0.047758426020582286,0.051716786654559435,0.055670004805904595,0.05961769237024057,0.06355946289143073,0.06749493167503619,0.07142371590089837,0.07534543473479297
0.0792597094391004,0.08316616348243959,0.08706442264821175,0.09095411514200288,0.09483487169779273,0.09870632568292048,0.10256811320175713,0.10641987319803603,0.11026124755579358,0.11409188119887359
0.11791142218894878,0.12171952182201529,0.12551583472331593,0.12930001894064927,0.13307173603602368,0.13683065117561458,0.14057643321798663,0.14430875480054203,0.14802729242415794,0.1517317265359774
0.15542174161031908,0.15909702622767213,0.16275727315174515,0.16640217940453686,0.17003144633940073,0.1736447797120743,0.17724188974964644,0.18082249121743826,0.18438630348377136,0.18793305058260326
0.1914624612740068,0.19497426910247415,0.19846821245302726,0.20194403460511695,0.2054014837842952,0.20884031321164676,0.21226028115096598,0.21566115095366872,0.21904269110142843,0.22240467524652777
0.22574688224991898,0.22906909621698682,0.2323711065310093,0.23565270788431467,0.23891370030713052,0.2421538891941273,0.24537308532865576,0.2485711049046817,0.2517477695464212,0.25490290632568213
0.2580363477769185,0.2611479319100046,0.26423750222074016,0.2673049076990937,0.27035000283520055,0.27337264762312286,0.27637270756239146,0.2793500536573412,0.28230456241425755,0.2852361158363535
0.28814460141659376,0.2910299121283888,0.29389194641417715,0.2967306081719218,0.29954580673954045,0.3023374568772977,0.3051054787481816,0.3078497978962936,0.3105703452232777,0.3132670569628171
0.31593987465323015,0.31858874510819224,0.3212136203856177,0.32381445775473133,0.3263912196613647,0.32894387369150735,0.33147239253315125,0.33397675393645937,0.3364569406722966,0.33891294048915793
0.34134474606853166,0.343752354978734,0.3461357696272537,0.3484949972116448,0.35083004966900705,0.3531409436240924,0.3554277003360787,0.35769034564404906,0.35992890991121906,0.3621434279679525
0.3643339390536053,0.3665004867572407,0.3686431189572571,0.3707618877599699,0.37285684943718944,0.3749280643628373,0.37697559694864413,0.37899951557896927,0.3809998925447867,0.38297680397687867
0.38493032977827907,0.38686055355601,0.3887675625521526,0.3906514475742952,0.3925123029254001,0.3943502263331317,0.3961653188786865,0.3979576849251677,0.3997274320455448,0.40147467095023887
